name,enabled,n_phases,n_conds,base_freq,terminal1,kv,kw,kvar,kva,pf,model,vmin_pu,vmax_pu,r_neut,x_neut,connection,spec_type,status,yearly,daily,duty,spectrum
res_10549278-s-a,true,1,2,60,ld_10549278.1,0.24,5.637756749608425,1.412955029810095,2.402496842105265,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_10548954-s-c,true,1,2,60,ld_10548954.3,0.24,2.304097777979996,0.5774613359821206,0.9782384210526301,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_C,,,defaultload
res_34084956-s-b,true,1,2,60,ld_34084956.2,0.24,8.197153449178943,2.054400306814764,3.47135789473684,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_B,,,defaultload
res_10559783-s-b,true,1,2,60,ld_10559783.2,0.24,9.484978929465266,2.377159796218869,4.01673052631579,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_B,,,defaultload
res_10558547-s-c,true,1,2,60,ld_10558547.3,0.24,26.50867869779999,6.643701132064225,11.25464736842105,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_C,,,defaultload
res_10548948-s-b,true,1,2,60,ld_10548948.2,0.24,0.00576173792,0.001444027640085216,0.00244,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_B,,,defaultload
res_10522508-s-b,true,1,2,60,ld_10522508.2,0.24,8.000508664741057,2.005116478228735,3.38808210526316,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_B,,,defaultload
res_34095667-s-c,true,1,2,60,ld_34095667.3,0.24,10.48128439122001,2.626857482006998,4.44998263157895,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_C,,,defaultload
res_34084666-s-b,true,1,2,60,ld_34084666.2,0.24,8.01617447718316,2.009042700921416,3.394716315789475,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_B,,,defaultload
res_10559589-s-c,true,1,2,60,ld_10559589.3,0.24,14.06142619019996,3.524125595366702,5.9699842105263,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_C,,,defaultload
res_10549259-s-c,true,1,2,60,ld_10549259.3,0.24,11.0013316785,2.7571936179803,4.670776315789475,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_C,,,defaultload
res_34084616-s-a,true,1,2,60,ld_34084616.1,0.24,16.14083326181057,4.045274132159987,6.8783210526316,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_10559558-s-a,true,1,2,60,ld_10559558.1,0.24,45.46943403991575,11.39571435638467,19.37653157894735,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_10549250-s-a,true,1,2,60,ld_10549250.1,0.24,14.62393845625264,3.665104458228108,6.231905263157901,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
com_34095651-s-a,true,1,2,60,ld_34095651.1,0.24,0.4105373260799997,0.1748881685674073,0.184456111111111,0.92,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_10559451-s-a,true,1,2,60,ld_10559451.1,0.24,7.761131587705266,1.945122927594885,3.307360526315791,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_34054992-s-a,true,1,2,60,ld_34054992.1,0.24,18.43054545448426,4.619130100614194,7.854068421052651,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_10579847-s-b,true,1,2,60,ld_10579847.2,0.24,8.225622847482102,2.061535410600664,3.483414210526315,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_B,,,defaultload
res_10559394-s-a,true,1,2,60,ld_10559394.1,0.24,16.51867677776839,4.139970643567793,7.03933684210525,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_34095580-s-b,true,1,2,60,ld_34095580.2,0.24,17.66954504437897,4.428405419699129,7.482757894736851,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_B,,,defaultload
res_34085951-s-c,true,1,2,60,ld_34085951.3,0.24,12.24887715576,3.069857987036979,5.20044,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_C,,,defaultload
res_34054975-s-b,true,1,2,60,ld_34054975.2,0.24,1.28593017176,0.3222844803119698,0.5445700000000001,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_B,,,defaultload
res_10579840-s-c,true,1,2,60,ld_10579840.3,0.24,12.6170487378,3.162130483311795,5.35675263157895,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_C,,,defaultload
res_10559387-s-a,true,1,2,60,ld_10559387.1,0.24,7.662528917355792,1.92041076898097,3.26534157894737,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_34092154-s-a,true,1,2,60,ld_34092154.1,0.24,11.24688098122106,2.818734074185718,4.79279210526316,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_10559090-s-a,true,1,2,60,ld_10559090.1,0.24,18.18766987048425,4.558259741485147,7.75056842105265,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_10548910-s-b,true,1,2,60,ld_10548910.2,0.24,18.17034148416839,4.553916838502469,7.69483684210525,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_B,,,defaultload
res_34085442-s-a,true,1,2,60,ld_34085442.1,0.24,18.11134283722103,4.539130383772571,7.718042105263151,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_10579829-s-c,true,1,2,60,ld_10579829.3,0.24,10.65493472436,2.670378357868729,4.52370842105263,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_C,,,defaultload
res_10558586-s-a,true,1,2,60,ld_10558586.1,0.24,21.00117324126322,5.263390153400472,8.9495263157895,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_10549015-s-b,true,1,2,60,ld_10549015.2,0.24,7.906147156635793,1.981467255067934,3.34812157894737,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_B,,,defaultload
res_34085352-s-b,true,1,2,60,ld_34085352.2,0.24,7.09183437313684,1.777381233910065,3.003273684210526,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_B,,,defaultload
res_20456674-s-c,true,1,2,60,ld_20456674.3,0.24,10.5455458863,2.642962930810319,4.477265789473685,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_C,,,defaultload
res_10579231-s-a,true,1,2,60,ld_10579231.1,0.24,10.2161078632421,2.560397979471707,4.353534210526315,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_10558580-s-c,true,1,2,60,ld_10558580.3,0.24,4.550029469100004,1.140344876460932,1.93178157894737,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_C,,,defaultload
res_10552942-s-a,true,1,2,60,ld_10552942.1,0.24,3.381060321549471,0.847373591944433,1.44081894736842,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_10545502-s-a,true,1,2,60,ld_10545502.1,0.24,35.05353584437896,8.785244199722484,14.93785789473685,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_A,,,defaultload
res_34086806-s-c,true,1,2,60,ld_34086806.3,0.24,1.786152954060006,0.4476521269961733,0.7583373684210551,0.97,cvr,0.85,1.15,-1,0,wye,allocation_factor,variable,K21_C,,,defaultload
